Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2020-07-31 19:00:00,11245.34,11333.56,11240.36,11333.56,201.26,2273522.98,11296.52
2020-07-31 20:00:00,11333.15,11432.3,11333.15,11348.67,605.92,6895089.6,11379.57
2020-07-31 21:00:00,11347.74,11439.58,11315.4,11403.91,506.64,5767475.27,11383.72
2020-07-31 22:00:00,11399.5,11423.64,11307.98,11312.82,384.76,4371760.77,11362.29
2020-07-31 23:00:00,11313.51,11356.74,11294.24,11356.74,247.31,2800675.58,11324.71
2020-08-01 0:00:00,11357.98,11411.22,11228,11259.58,449.74,5081036.73,11297.77
2020-08-01 1:00:00,11263.18,11308.13,11243.1,11278.92,133.44,1504670.1,11276.4
2020-08-01 2:00:00,11270.38,11360.17,11270.36,11339.93,173.77,1966962.96,11319.14
2020-08-01 3:00:00,11337.59,11413.22,11329.76,11367.21,293.7,3340634.6,11374.12
2020-08-01 4:00:00,11367.91,11430.57,11341.71,11390.78,311.11,3545529,11396.26
2020-08-01 5:00:00,11394.11,11666.75,11382.6,11616.95,1409.08,16216488.18,11508.55
2020-08-01 6:00:00,11619.36,11763.1,11575.39,11649.18,1540.64,17964882,11660.65
2020-08-01 7:00:00,11652.87,11679.76,11577.36,11660.95,403.62,4692999.82,11627.21
2020-08-01 8:00:00,11658.49,11740.82,11641.15,11683.66,264.52,3093535.22,11694.75
2020-08-01 9:00:00,11683.66,11733.32,11639.29,11705.7,227.42,2661348.55,11702.32
2020-08-01 10:00:00,11712.41,11736.18,11596.23,11626.96,470.93,5488303.9,11654.24
2020-08-01 11:00:00,11631.06,11664.91,11561.51,11664.6,215.33,2503735.6,11627.28
2020-08-01 12:00:00,11664.6,11700,11640.05,11680,210.86,2460835.33,11670.65
2020-08-01 13:00:00,11672.58,11674.8,11479.98,11537.04,503.38,5827462.21,11576.58
2020-08-01 14:00:00,11542.63,11616.49,11514.51,11607.68,162.63,1879381.34,11556.47
2020-08-01 15:00:00,11608.96,11655.13,11598.76,11645.97,115.32,1340946.11,11628.06
2020-08-01 16:00:00,11644.62,11709.11,11624.21,11659.16,277.88,3243691.54,11672.98
2020-08-01 17:00:00,11656.33,11757.32,11656.33,11755.02,473.72,5554531.83,11725.25
2020-08-01 18:00:00,11750.68,11751.64,11589.28,11683.18,821.53,9564673.98,11642.48
2020-08-01 19:00:00,11685.28,11879,11678.13,11783.79,1108.96,13082445.91,11797.06
2020-08-01 20:00:00,11789.47,11864.99,11665,11848.18,819.66,9672452.79,11800.5
2020-08-01 21:00:00,11839.86,11883.36,11760,11781.05,274.98,3255148.47,11837.96
2020-08-01 22:00:00,11766.46,11805.6,11722.11,11798.86,327.08,3846436.66,11760.1
2020-08-01 23:00:00,11793.76,11835.15,11754,11817.49,206.5,2436444.76,11798.96
2020-08-02 0:00:00,11808.21,11867.98,11751.37,11790.38,318.03,3754898.42,11806.69
2020-08-02 1:00:00,11785.57,11950,11779.52,11945.83,385.73,4580905.68,11875.84
2020-08-02 2:00:00,11950,11970,11895.49,11927.62,302.38,3607682.73,11930.83
2020-08-02 3:00:00,11926.83,12000,11884.95,11998.45,319.94,3821477.32,11944.53
2020-08-02 4:00:00,11995.56,12100,10559.59,11187.84,3779.15,42440198.35,11230.09
2020-08-02 5:00:00,11177.58,11424.13,11118.3,11263.63,1594.16,18024489.02,11306.6
2020-08-02 6:00:00,11260.8,11326.17,11210.6,11306.25,403.04,4548416.62,11285.4
2020-08-02 7:00:00,11306.25,11386.19,11264.31,11332.56,438.7,4978262.04,11347.64
2020-08-02 8:00:00,11332.56,11353.38,11271.28,11290.36,386.56,4372798.47,11312.03
2020-08-02 9:00:00,11290.36,11318.37,11237.52,11314.53,273.21,3080438.71,11275.01
2020-08-02 10:00:00,11307.79,11326.01,11135.05,11252.7,350.71,3935698.46,11222.02
2020-08-02 11:00:00,11250.78,11278.99,10900,11108.61,931.97,10326805.27,11080.57
2020-08-02 12:00:00,11108.61,11178.24,10953.12,10991.15,583.92,6471937.49,11083.53
2020-08-02 13:00:00,10995.81,11133.35,10978.5,11125.82,294.62,3266180.25,11085.91
2020-08-02 14:00:00,11106.09,11186.32,11066.19,11136.3,211.18,2351847.09,11136.63
2020-08-02 15:00:00,11137.25,11155.67,11083.3,11097.68,184.3,2049927.97,11122.91
2020-08-02 16:00:00,11094.83,11223.52,11072.83,11217.63,219.16,2445928.95,11160.47
2020-08-02 17:00:00,11211.24,11287.42,11179.61,11275.17,206.08,2315397.92,11235.3
2020-08-02 18:00:00,11265.12,11274.98,11207.02,11227.9,145.83,1639190.23,11240.04
2020-08-02 19:00:00,11229.27,11267.12,11135.86,11199,262.76,2939898.66,11188.65
2020-08-02 20:00:00,11200.75,11230.73,11089.16,11100.14,332.62,3705951.13,11141.83
2020-08-02 21:00:00,11087.84,11155,11000,11146.13,302.86,3356125.25,11081.34
2020-08-02 22:00:00,11129.49,11190.47,11106.11,11121.34,109.79,1224134.9,11149.87
2020-08-02 23:00:00,11121.34,11150.4,11034.76,11071.66,319.7,3547171.49,11095.47
2020-08-03 0:00:00,11074.92,11139.45,10933.26,11126.09,272.38,3004988.89,11032.24
2020-08-03 1:00:00,11130.22,11175.81,11108.11,11108.11,100.15,1115647.41,11139.62
2020-08-03 2:00:00,11114.99,11206.46,11114.99,11179.87,135.35,1513954.36,11185.36
2020-08-03 3:00:00,11186.36,11199.74,11114.47,11133.09,124.39,1387217.39,11151.79
2020-08-03 4:00:00,11141.87,11191.83,11129.74,11166.86,50.15,559921.25,11164.44
2020-08-03 5:00:00,11167.41,11198.97,11126.09,11195.11,83.07,927509.75,11164.76
2020-08-03 6:00:00,11199,11237,11173.05,11189.69,372.66,4174498.4,11201.79
2020-08-03 7:00:00,11192.97,11240.12,11186.52,11200,104.42,1171185.45,11215.89
2020-08-03 8:00:00,11200,11246.86,11181.48,11193.77,133.31,1494502.64,11210.85
2020-08-03 9:00:00,11189.84,11224.16,11126.09,11130.71,135.58,1513861.55,11166.19
2020-08-03 10:00:00,11128.97,11206.46,11119.82,11201.51,115.57,1290409.58,11165.53
2020-08-03 11:00:00,11201.54,11246.87,11180,11228.18,137.61,1543236.11,11214.27
2020-08-03 12:00:00,11226.26,11249.31,11191.8,11227.3,197.01,2212072.12,11228.06
2020-08-03 13:00:00,11225,11313.28,11225,11284.14,1075.45,12121474.83,11271.05
2020-08-03 14:00:00,11284.13,11350,11273.88,11308.63,945.4,10691180.75,11308.61
2020-08-03 15:00:00,11308.6,11396.14,11308.6,11391.45,647.89,7367849.82,11372.02
2020-08-03 16:00:00,11391.45,11480,11335.8,11356.55,740.94,8462586.77,11421.43
2020-08-03 17:00:00,11349.76,11443.67,11343.43,11427.91,180.1,2053884.63,11403.82
2020-08-03 18:00:00,11429.15,11440.18,11384.3,11430.49,168.1,1918223.12,11410.91
2020-08-03 19:00:00,11418.06,11430.15,11362.97,11414.76,124.53,1418399.28,11389.93
2020-08-03 20:00:00,11414.81,11430.49,11360.35,11383.87,225.25,2566664.11,11394.86
2020-08-03 21:00:00,11384.7,11422.34,11160.19,11208.14,376.61,4253579.5,11294.53
2020-08-03 22:00:00,11205.81,11306.82,11186.32,11222.2,338.12,3801547.11,11243.15
2020-08-03 23:00:00,11219.89,11260.35,11150,11236.39,200.6,2248709.91,11210.13
2020-08-04 0:00:00,11236.39,11420,11229.26,11369.21,229.7,2610354.4,11364.19
2020-08-04 1:00:00,11368.71,11380.19,11329.46,11329.54,137.1,1556389.15,11351.94
2020-08-04 2:00:00,11330.26,11368.95,11269.41,11283.6,189.95,2150718.08,11322.5
2020-08-04 3:00:00,11281.65,11315.09,11222.32,11267.09,99.61,1122171.19,11266.15
2020-08-04 4:00:00,11261.11,11320.23,11237.52,11312.1,100.75,1136093.78,11276.05
2020-08-04 5:00:00,11310.87,11328.11,11255.18,11287.12,92.41,1043285.07,11289.9
2020-08-04 6:00:00,11280.41,11283.06,11199.74,11253.92,221.03,2484028.57,11238.32
2020-08-04 7:00:00,11255.24,11319.56,11248.57,11297.39,155.25,1754161.94,11298.84
2020-08-04 8:00:00,11295.18,11330,11248,11248,244.59,2763440.97,11298.25
2020-08-04 9:00:00,11248,11277.51,11233.2,11259.35,165.05,1857891.19,11256.28
2020-08-04 10:00:00,11259.35,11307.62,11213.75,11220.89,225.33,2536914.54,11258.82
2020-08-04 11:00:00,11220.9,11280.65,11062.14,11125,781.4,8718752.65,11157.82
2020-08-04 12:00:00,11124.5,11175,11094.76,11163.09,273.43,3046264.22,11141.13
2020-08-04 13:00:00,11155.06,11165.17,11000.79,11133.3,580.27,6438191.96,11095.13
2020-08-04 14:00:00,11133.3,11213.19,11130.23,11210.52,320.88,3582229.15,11163.8
2020-08-04 15:00:00,11208.48,11233.38,11178.47,11213.27,297.27,3332214.4,11209.55
2020-08-04 16:00:00,11213.27,11236.8,11132.35,11166.11,177.85,1987869.58,11176.92
2020-08-04 17:00:00,11167.54,11264.51,11156.63,11258.79,126.18,1415516.24,11217.83
2020-08-04 18:00:00,11262.14,11276.41,11199.74,11218.61,273.77,3080985.27,11254.11
2020-08-04 19:00:00,11224.15,11255,11216.55,11229.38,181.96,2044265.45,11234.66
2020-08-04 20:00:00,11234.42,11279.51,11210,11215.85,162.86,1831587.94,11246.63
2020-08-04 21:00:00,11219.12,11256.61,11170.34,11242.56,221.98,2489478.79,11215.01
2020-08-04 22:00:00,11243,11262.5,11201.52,11234.07,182.08,2045177.76,11232.35
2020-08-04 23:00:00,11236.37,11249.37,11168.74,11192.42,81.41,912596.19,11209.66
2020-08-05 0:00:00,11193.48,11224.2,11143.58,11170.95,223.38,2493969.39,11164.86
2020-08-05 1:00:00,11171.12,11186.32,11094.35,11181.82,191.11,2126527.77,11127.26
2020-08-05 2:00:00,11187.69,11200,11149.33,11189.38,46,514279.8,11179.82
2020-08-05 3:00:00,11189.44,11242.86,11188.82,11238.41,62.84,704687.39,11214.74
2020-08-05 4:00:00,11240.08,11268.99,11229.36,11255.63,78.32,881336.11,11252.61
2020-08-05 5:00:00,11251.98,11294.22,11230.2,11294.22,102.42,1152243.5,11249.79
2020-08-05 6:00:00,11294.22,11328.11,11278.91,11287.04,138.65,1567225.44,11303.47
2020-08-05 7:00:00,11286.47,11313,11272.39,11277.04,165.05,1864116.56,11294.34
2020-08-05 8:00:00,11276.15,11325,11276.15,11298.02,154.33,1743565.47,11297.85
2020-08-05 9:00:00,11299,11402,11299,11393.81,181.7,2064385.87,11361.4
2020-08-05 10:00:00,11397.1,11440,11369.65,11402.82,213.97,2438129.23,11394.88
2020-08-05 11:00:00,11398.85,11461.45,11393.26,11450.29,224.87,2568033.71,11420.08
2020-08-05 12:00:00,11451.03,11600,11400,11583.38,689.18,7935438.04,11514.32
2020-08-05 13:00:00,11573.89,11636.86,11556.87,11628.05,538.7,6248905.39,11599.89
2020-08-05 14:00:00,11629,11657.55,11507.51,11628.24,652.19,7571511.45,11609.41
2020-08-05 15:00:00,11635.02,11713.03,11613.13,11674.26,557.84,6507028.97,11664.61
2020-08-05 16:00:00,11677.92,11730,11630.27,11643.64,422.39,4930198.89,11672.28
2020-08-05 17:00:00,11643.64,11698.16,11638.27,11679.71,266,3102241.65,11662.35
2020-08-05 18:00:00,11682.7,11700,11649.43,11669.86,145.71,1701652.83,11678.37
2020-08-05 19:00:00,11668.04,11706.43,11650.74,11662.22,343.86,4016844.64,11681.64
2020-08-05 20:00:00,11660.51,11701.04,11652.01,11691.53,223.25,2608023.18,11681.91
2020-08-05 21:00:00,11691.39,11795.86,11687.97,11777.13,222.49,2616669.99,11761.1
2020-08-05 22:00:00,11783.13,11783.27,11530.53,11632.14,1151.53,13414880.46,11649.58
2020-08-05 23:00:00,11632.13,11764.38,11628.83,11755.24,519.01,6075664.05,11706.23
2020-08-06 0:00:00,11759.9,11814,11663.17,11738.6,476.85,5600032.04,11743.71
2020-08-06 1:00:00,11726.82,11728.21,11641.41,11683.61,300.7,3513576.29,11684.56
2020-08-06 2:00:00,11678.74,11701.06,11611.98,11696.28,549.81,6413334.49,11664.68
2020-08-06 3:00:00,11699.74,11701.04,11635.64,11661.64,258.71,3016836.7,11661.29
2020-08-06 4:00:00,11659,11661.21,11575.57,11621.92,534.47,6207673.15,11614.53
2020-08-06 5:00:00,11621.46,11648.15,11589.28,11638.39,256.64,2979937.52,11611.3
2020-08-06 6:00:00,11645.02,11692.19,11633.92,11685.04,152.6,1781780.88,11676.45
2020-08-06 7:00:00,11681.84,11688,11640.46,11647.81,326.27,3806726.91,11667.35
2020-08-06 8:00:00,11642.72,11733,11639.54,11723.3,372.76,4363336.56,11705.61
2020-08-06 9:00:00,11721.16,11768.48,11705.82,11752.03,267.11,3135536.01,11738.87
2020-08-06 10:00:00,11746.67,11759.66,11674.11,11683.47,370.36,4338247.35,11713.67
2020-08-06 11:00:00,11677.26,11738.57,11660.99,11699.1,237.01,2774718.87,11707.17
2020-08-06 12:00:00,11699.1,11789,11694.38,11778.8,579.38,6813922.91,11760.72
2020-08-06 13:00:00,11778.8,11884.95,11746.4,11877.14,1097.64,12976717.28,11822.42
2020-08-06 14:00:00,11877.14,11888,11743.97,11805.75,564.34,6678591.3,11834.26
2020-08-06 15:00:00,11815.46,11864.38,11803.9,11855.08,344.65,4081699.03,11842.9
2020-08-06 16:00:00,11855.19,11890,11811.2,11837.22,393.04,4657531.56,11850
2020-08-06 17:00:00,11835.15,11883.11,11792.64,11865.44,355.54,4206936.47,11832.68
2020-08-06 18:00:00,11873.91,11882.34,11815.75,11858.42,183.88,2178560.55,11847.82
2020-08-06 19:00:00,11854.01,11913.5,11849.66,11879.08,295.01,3505175.94,11881.54
2020-08-06 20:00:00,11871.92,11900,11806.79,11850.32,389.4,4615924.87,11854.01
2020-08-06 21:00:00,11850.38,11884.96,11646,11750,855.13,10045670.82,11747.52
2020-08-06 22:00:00,11753.63,11799.9,11720.18,11792.64,370.33,4358467.37,11769.14
2020-08-06 23:00:00,11787.01,11792.63,11713.78,11770.08,324.37,3813364.76,11756.14
2020-08-07 0:00:00,11770.26,11827.06,11750.27,11796.01,315.73,3725026.67,11798.17
2020-08-07 1:00:00,11796.01,11867.57,11793.32,11830.1,197.74,2341394.27,11840.69
2020-08-07 2:00:00,11831.1,11920,11828.27,11866.01,175.19,2081800.36,11883.05
2020-08-07 3:00:00,11866.06,11899.22,11832.23,11832.23,181.23,2150787.73,11867.49
2020-08-07 4:00:00,11833.41,11848.82,11778.5,11822.52,183.27,2165308.21,11814.89
2020-08-07 5:00:00,11822.52,11827.47,11732.88,11789.8,242.53,2858282.82,11785.31
2020-08-07 6:00:00,11789.8,11828.06,11775.81,11819.03,125.02,1476483.05,11809.52
2020-08-07 7:00:00,11818.3,11818.3,11775,11794.28,517,6097352.63,11793.8
2020-08-07 8:00:00,11794,11849.34,11743.24,11835.12,389.9,4601042.27,11800.43
2020-08-07 9:00:00,11835.16,11855.98,11800,11820,267.69,3165781.27,11826.28
2020-08-07 10:00:00,11820,11833.92,11771.3,11802.37,405.67,4792276.2,11813.23
2020-08-07 11:00:00,11799.51,11803.32,11697.78,11759.27,326.96,3842704.34,11752.99
2020-08-07 12:00:00,11759.96,11783.82,11681,11768.67,304.5,3573358.63,11735.2
2020-08-07 13:00:00,11764.31,11785.57,11710,11743.42,314.27,3692611.7,11749.84
2020-08-07 14:00:00,11745.34,11749.52,11219,11636.18,1785.66,20739353.53,11614.42
2020-08-07 15:00:00,11633.11,11679.37,11625.34,11650.6,276.53,3223079.79,11655.39
2020-08-07 16:00:00,11657.07,11679.42,11600,11602,434.2,5047771.75,11625.46
2020-08-07 17:00:00,11602,11638.35,11404.8,11554.26,1338.03,15460235.46,11554.52
2020-08-07 18:00:00,11552.86,11552.86,11343,11497.85,1373.19,15726022.85,11452.14
2020-08-07 19:00:00,11489.54,11543.86,11472.16,11511.61,603.28,6946395.98,11514.33
2020-08-07 20:00:00,11508.01,11603.19,11497.61,11570,358.61,4140710.85,11546.46
2020-08-07 21:00:00,11569.9,11629.09,11564.01,11615.04,126.13,1462602.34,11596.21
2020-08-07 22:00:00,11611.73,11650.62,11591.16,11596.23,89.59,1041603.71,11626.18
2020-08-07 23:00:00,11590.76,11652.01,11570.42,11600.85,171.44,1990740.95,11612.15
2020-08-08 0:00:00,11601.75,11630.86,11540.8,11609.09,127.57,1476843.46,11576.65
2020-08-08 1:00:00,11608.03,11665.98,11608.03,11645.91,149.03,1734992.39,11641.89
2020-08-08 2:00:00,11641.41,11657.55,11602.09,11624.95,68.98,801876.99,11624.28
2020-08-08 3:00:00,11625.01,11627.74,11542.29,11548.54,85.9,994662.48,11578.74
2020-08-08 4:00:00,11548.72,11596.23,11543.8,11549.21,123.09,1423608.49,11565.83
2020-08-08 5:00:00,11546.06,11633.55,11527,11621.37,213.32,2470202.71,11579.97
2020-08-08 6:00:00,11622.11,11633.66,11601.02,11613.84,94.62,1098868.47,11613.12
2020-08-08 7:00:00,11613.84,11635.73,11596.23,11598.25,171.34,1991101.51,11620.69
2020-08-08 8:00:00,11598.25,11629.88,11579.85,11593.28,114.8,1331812.23,11600.8
2020-08-08 9:00:00,11593.28,11764.38,11588.61,11753.93,354.24,4145697.77,11703.24
2020-08-08 10:00:00,11761.12,11799.56,11733.17,11749.08,389.18,4577342.9,11761.52
2020-08-08 11:00:00,11749.08,11804.12,11746.98,11781.64,327.7,3858961.13,11775.88
2020-08-08 12:00:00,11789.74,11817.95,11760,11785.75,175,2062213.76,11784.07
2020-08-08 13:00:00,11780.29,11789.5,11735,11760.8,84.96,999081.44,11758.85
2020-08-08 14:00:00,11760.85,11775.1,11721.61,11745.27,69.99,821740.66,11741.58
2020-08-08 15:00:00,11745.73,11795,11745.73,11751.5,114.01,1342860.12,11778.04
2020-08-08 16:00:00,11753.96,11775.76,11611.11,11697.98,363.22,4240413.16,11674.43
2020-08-08 17:00:00,11699.36,11722.83,11646.6,11718.86,222.56,2600007.28,11682.23
2020-08-08 18:00:00,11718.87,11718.88,11662.81,11695.09,146.36,1710837.43,11689.59
2020-08-08 19:00:00,11693.14,11729.05,11663.08,11715.73,53.41,624649.93,11695.25
2020-08-08 20:00:00,11715.73,11725.19,11672.05,11720.71,70.48,824960.53,11704.37
2020-08-08 21:00:00,11715.07,11792.64,11715.07,11776.03,90.92,1069301.21,11761.24
2020-08-08 22:00:00,11774.32,11786.67,11727.79,11751,192.56,2262945.69,11752.03
2020-08-08 23:00:00,11751,11776.9,11687.01,11776.9,180.5,2117817.94,11732.91
2020-08-09 0:00:00,11767.93,11808.28,11754.8,11773.63,122.34,1441946.08,11786.28
2020-08-09 1:00:00,11765.69,11771.08,11686.82,11715.65,123.99,1453383.32,11721.63
2020-08-09 2:00:00,11711.08,11750.09,11701.15,11725.94,45.6,534815.17,11728.83
2020-08-09 3:00:00,11723.23,11789.74,11715.39,11752.63,67.59,794826.85,11759.09
2020-08-09 4:00:00,11743.09,11759.34,11698.72,11701.04,51.79,607553.91,11730.44
2020-08-09 5:00:00,11702.01,11726.5,11645,11645.58,153.55,1794632.4,11687.61
2020-08-09 6:00:00,11651.21,11706.55,11645,11668.35,58.59,684379.69,11680.49
2020-08-09 7:00:00,11669,11722.11,11669,11705.87,54.94,643045.46,11704.02
2020-08-09 8:00:00,11708.2,11725.77,11668.36,11693.67,151.69,1772878.8,11687.14
2020-08-09 9:00:00,11692.84,11713.82,11612.06,11656.53,177.28,2069236.88,11671.84
2020-08-09 10:00:00,11656.53,11682.94,11630,11677.02,133.77,1559522.96,11658.39
2020-08-09 11:00:00,11673.95,11714.5,11671,11690.94,185.38,2169190.88,11701.24
2020-08-09 12:00:00,11690.94,11694.08,11634.34,11658.41,203.61,2374254.08,11660.55
2020-08-09 13:00:00,11658.41,11687.6,11605.44,11622.74,116.63,1358142.41,11645.07
2020-08-09 14:00:00,11622.74,11640.94,11562.47,11579.11,171.23,1985348.37,11594.33
2020-08-09 15:00:00,11574.39,11611.84,11547.68,11577.91,81.35,941729.93,11575.62
2020-08-09 16:00:00,11576.33,11642.25,11563.47,11590.4,148.84,1727757.26,11608.26
2020-08-09 17:00:00,11590.39,11613.24,11532.47,11540.22,127.95,1479357.66,11561.72
2020-08-09 18:00:00,11534.43,11652.01,11527.92,11637.97,85.41,990479.37,11596.35
2020-08-09 19:00:00,11641.46,11666,11630,11632.29,41.36,481802.7,11647.95
2020-08-09 20:00:00,11639.92,11690,11639.92,11675.95,60.42,705095.35,11669.89
2020-08-09 21:00:00,11673.83,11697.76,11627.41,11654.09,95.01,1108065.43,11662.75
2020-08-09 22:00:00,11648.99,11703.16,11648.99,11686.49,117.76,1375205.92,11677.96
2020-08-09 23:00:00,11688.83,11701.04,11654.99,11683.03,73.37,857197,11683.17
2020-08-10 0:00:00,11684.6,11771.44,11684.6,11744.61,136.67,1604739.24,11741.32
2020-08-10 1:00:00,11752.62,11878.03,11743.34,11871.78,322.4,3809741.05,11816.75
2020-08-10 2:00:00,11870.63,12080,11868.97,12007.76,884.25,10597876.03,11985.18
2020-08-10 3:00:00,12018.15,12076.74,11985.36,12038.56,227.79,2742142.09,12038.15
2020-08-10 4:00:00,12034.41,12076.23,11986.34,12000,375.95,4519959.11,12022.75
2020-08-10 5:00:00,11995.13,12021.3,11942.12,11984.11,223.85,2679957.73,11972.25
2020-08-10 6:00:00,11981.02,12018.8,11961.57,12007.9,195.73,2348649.96,11999.14
2020-08-10 7:00:00,12013.97,12028.18,11969.8,11993.3,199.64,2395366.39,11998.59
2020-08-10 8:00:00,11989.02,12024,11975.83,11993.78,181.92,2183195.03,12000.62
2020-08-10 9:00:00,11993.81,12010.41,11966.3,11980.83,170.41,2041929.34,11982.76
2020-08-10 10:00:00,11980.83,12012,11510,11692.3,1373.19,16120201.8,11739.24
2020-08-10 11:00:00,11693.41,11762.6,11693.39,11746.34,256.6,3010240.42,11731.11
2020-08-10 12:00:00,11737.32,11940,11715,11892.35,485.05,5741859.78,11837.66
2020-08-10 13:00:00,11890.37,11950,11869.36,11936.91,211.49,2518049.58,11906.49
2020-08-10 14:00:00,11942.5,11980.29,11894.39,11908.29,344.3,4108472.89,11932.96
2020-08-10 15:00:00,11914.64,11955.25,11825.66,11936.33,510.71,6081543.73,11907.92
2020-08-10 16:00:00,11936.33,11970.86,11835,11887.65,437.52,5209435.71,11906.61
2020-08-10 17:00:00,11892.08,11909.3,11837.14,11899,156.34,1856482.78,11874.75
2020-08-10 18:00:00,11892.7,11918.68,11876.46,11883.31,121.95,1450885.66,11897.13
2020-08-10 19:00:00,11880.73,11906.31,11824,11871.91,182.17,2162214.7,11869.21
2020-08-10 20:00:00,11871.43,11891.94,11781.05,11870.41,206.69,2447746.77,11842.75
2020-08-10 21:00:00,11854.28,11870.01,11801.84,11838.35,150.39,1779886.57,11835.27
2020-08-10 22:00:00,11841.49,11843.49,11770,11827.47,166.58,1967222.28,11809.6
2020-08-10 23:00:00,11827.47,11904.88,11809.12,11895.12,180.14,2136455.39,11860.12
2020-08-11 0:00:00,11896.37,11920.65,11860.41,11873.81,100.4,1193556.16,11887.51
2020-08-11 1:00:00,11887.65,11945.05,11861.18,11937.07,122.74,1461937.9,11910.86
2020-08-11 2:00:00,11940.6,11942.36,11861.56,11865.3,259.27,3086094.48,11902.95
2020-08-11 3:00:00,11860.65,11886.24,11820,11847.55,281.34,3333810.52,11849.93
2020-08-11 4:00:00,11847.55,11870.89,11809.69,11836.13,159.36,1887273.72,11842.93
2020-08-11 5:00:00,11829.55,11865.43,11812.14,11858.6,69.28,820653.23,11846.12
2020-08-11 6:00:00,11858.6,11863.86,11722,11757.28,669.02,7877236.04,11774.37
2020-08-11 7:00:00,11762.82,11789.74,11712,11757.32,222.58,2616281.7,11754.28
2020-08-11 8:00:00,11753.58,11778.5,11706,11716.6,277.12,3252161.64,11735.42
2020-08-11 9:00:00,11713.6,11775.81,11695,11704.42,429.36,5039747.18,11737.75
2020-08-11 10:00:00,11701.04,11761.75,11656.92,11745.55,425.69,4982207.75,11703.78
2020-08-11 11:00:00,11745.61,11772.14,11722.11,11750.44,269.45,3164401.96,11743.73
2020-08-11 12:00:00,11753.2,11755,11634.35,11673.01,452.24,5283834.62,11683.74
2020-08-11 13:00:00,11673.01,11680,11568.44,11667.84,717.71,8343938.22,11625.85
2020-08-11 14:00:00,11659.45,11664.91,11526.96,11576.66,507.96,5881418.99,11578.61
2020-08-11 15:00:00,11580.46,11580.58,11367,11493.67,1039.68,11954556.52,11498.35
2020-08-11 16:00:00,11485.48,11490,11282.71,11434.49,1586.03,18079467.3,11399.18
2020-08-11 17:00:00,11428.86,11540.72,11369.02,11499.08,477.81,5477473.59,11463.78
2020-08-11 18:00:00,11487.16,11495.01,11409.97,11446.93,345.74,3961953.88,11459.49
2020-08-11 19:00:00,11445.29,11490.95,11388.77,11393.07,301.63,3446463.44,11426.1
2020-08-11 20:00:00,11389.06,11391.95,11133.84,11201.27,878.32,9889885.51,11260.01
2020-08-11 21:00:00,11202.38,11366.54,11130,11304.05,437.71,4923941.99,11249.42
2020-08-11 22:00:00,11304.04,11372.04,11269.88,11345.6,226.23,2561725.03,11323.54
2020-08-11 23:00:00,11345.62,11420,11333,11392.64,214.04,2436525.17,11383.7
2020-08-12 0:00:00,11386.5,11418.06,11312,11324.4,245.55,2789388.51,11359.85
2020-08-12 1:00:00,11336.74,11390.74,11325,11343.43,58.46,664138.22,11360.42
2020-08-12 2:00:00,11344,11350.54,11220,11241.97,263.56,2970303.95,11269.8
2020-08-12 3:00:00,11245.85,11382.6,11234.31,11380.72,150.52,1706957.48,11340.34
2020-08-12 4:00:00,11381.02,11398.35,11300.1,11309.32,105.97,1202054.24,11342.88
2020-08-12 5:00:00,11304.09,11351.54,11258.51,11258.51,160.15,1808306.88,11291.05
2020-08-12 6:00:00,11259.06,11366.68,11150,11333.3,530.34,5965057.24,11247.58
2020-08-12 7:00:00,11337,11478,11314.54,11457.81,225.47,2571826.7,11406.62
2020-08-12 8:00:00,11453.96,11495.36,11425.46,11433.61,211.75,2427299.02,11462.84
2020-08-12 9:00:00,11441.52,11513.07,11437.89,11474.19,211.46,2427019.23,11477.27
2020-08-12 10:00:00,11485,11540.72,11464.84,11516.99,252.15,2902585.31,11511.43
2020-08-12 11:00:00,11518.55,11534,11437.35,11469.11,210.39,2417357.41,11490.06
2020-08-12 12:00:00,11469.1,11525.1,11430.49,11513.81,247.24,2838248.23,11479.76
2020-08-12 13:00:00,11515.63,11584.63,11479.92,11566.98,178.78,2062841.05,11538.14
2020-08-12 14:00:00,11567.07,11605.32,11541.83,11598.41,457.64,5297416.78,11575.45
2020-08-12 15:00:00,11603.93,11625,11551.5,11588.51,246.13,2853566.71,11593.9
2020-08-12 16:00:00,11589.28,11620,11540.77,11547.56,354.4,4100658.86,11570.8
2020-08-12 17:00:00,11554.62,11557.58,11482.74,11540.51,558.49,6435522.84,11522.99
2020-08-12 18:00:00,11541.59,11561.16,11496.91,11521.82,331.28,3821193.83,11534.79
2020-08-12 19:00:00,11527.47,11604.21,11524.81,11578.4,184.02,2129100.11,11569.71
2020-08-12 20:00:00,11578.45,11603.09,11540.25,11569.63,123.6,1429488.81,11565.46
2020-08-12 21:00:00,11562.97,11576.02,11486.11,11510.08,182.35,2100844.08,11520.86
2020-08-12 22:00:00,11502.37,11582.75,11500,11550.11,126.42,1461190.25,11558.54
2020-08-12 23:00:00,11546.26,11593.99,11546.02,11565.35,52.47,607472.45,11577.85
2020-08-13 0:00:00,11567.74,11666,11551.08,11638,140,1627189.33,11622.95
2020-08-13 1:00:00,11644.18,11651.64,11604.23,11608.02,91.54,1064149.65,11624.69
2020-08-13 2:00:00,11608.12,11638.04,11537.09,11570.86,124.44,1441702.74,11585.38
